"","study","pat.con","id","trial","reward","pun","choices","fullid"
"29366",1,0,196,116,0,1,1,196
"29367",1,0,196,117,1,0,2,196
"29368",1,0,196,118,1,0,1,196
"29369",1,0,196,119,1,0,1,196
"29370",1,0,196,120,0,1,1,196
"29371",1,0,196,121,0,1,1,196
"29372",1,0,196,122,0,1,2,196
"29373",1,0,196,123,0,1,2,196
"29374",1,0,196,124,0,1,2,196
"29375",1,0,196,125,0,1,2,196
"29376",1,0,196,126,0,1,2,196
"29377",1,0,196,127,0,1,2,196
"29378",1,0,196,128,1,0,2,196
"29379",1,0,196,129,0,1,1,196
"29380",1,0,196,130,0,1,1,196
"29381",1,0,196,131,0,1,2,196
"29382",1,0,196,132,0,1,2,196
"29383",1,0,196,133,1,0,2,196
"29384",1,0,196,134,0,1,2,196
"29385",1,0,196,135,0,1,2,196
"29386",1,0,196,136,1,0,2,196
"29387",1,0,196,137,1,0,2,196
"29388",1,0,196,138,1,0,2,196
"29389",1,0,196,139,0,1,2,196
"29390",1,0,196,140,1,0,1,196
"29391",1,0,196,141,1,0,1,196
"29392",1,0,196,142,1,0,1,196
"29393",1,0,196,143,0,1,1,196
"29394",1,0,196,144,1,0,2,196
"29395",1,0,196,145,0,1,1,196
"29396",1,0,196,146,1,0,1,196
"29397",1,0,196,147,1,0,1,196
"29398",1,0,196,148,1,0,1,196
"29399",1,0,196,149,1,0,1,196
"29400",1,0,196,150,1,0,1,196
"29401",1,0,197,1,0,1,2,197
"29402",1,0,197,2,0,1,2,197
"29403",1,0,197,3,1,0,2,197
"29404",1,0,197,4,0,1,1,197
"29405",1,0,197,5,0,1,1,197
"29406",1,0,197,6,1,0,2,197
"29407",1,0,197,7,0,1,2,197
"29408",1,0,197,8,0,1,2,197
"29409",1,0,197,9,0,1,2,197
"29410",1,0,197,10,0,1,2,197
"29411",1,0,197,11,1,0,2,197
"29412",1,0,197,12,0,1,2,197
"29413",1,0,197,13,0,1,2,197
"29414",1,0,197,14,0,1,2,197
"29415",1,0,197,15,0,1,2,197
"29416",1,0,197,16,1,0,2,197
"29417",1,0,197,17,1,0,2,197
"29418",1,0,197,18,1,0,2,197
"29419",1,0,197,19,1,0,2,197
"29420",1,0,197,20,1,0,2,197
"29421",1,0,197,21,1,0,2,197
"29422",1,0,197,22,1,0,2,197
"29423",1,0,197,23,1,0,1,197
"29424",1,0,197,24,1,0,2,197
"29425",1,0,197,25,1,0,1,197
"29426",1,0,197,26,1,0,1,197
"29427",1,0,197,27,1,0,1,197
"29428",1,0,197,28,1,0,1,197
"29429",1,0,197,29,0,1,1,197
"29430",1,0,197,30,1,0,1,197
"29431",1,0,197,31,0,1,1,197
"29432",1,0,197,32,0,1,1,197
"29433",1,0,197,33,0,1,1,197
"29434",1,0,197,34,0,1,1,197
"29435",1,0,197,35,0,1,2,197
"29436",1,0,197,36,0,1,2,197
"29437",1,0,197,37,0,1,1,197
"29438",1,0,197,38,0,1,2,197
"29439",1,0,197,39,0,1,2,197
"29440",1,0,197,40,0,1,2,197
"29441",1,0,197,41,0,1,2,197
"29442",1,0,197,42,0,1,2,197
"29443",1,0,197,43,0,1,2,197
"29444",1,0,197,44,0,1,2,197
"29445",1,0,197,45,0,1,2,197
"29446",1,0,197,46,1,0,2,197
"29447",1,0,197,47,1,0,2,197
"29448",1,0,197,48,1,0,2,197
"29449",1,0,197,49,1,0,2,197
"29450",1,0,197,50,0,1,2,197
"29451",1,0,197,51,1,0,2,197
"29452",1,0,197,52,0,1,2,197
"29453",1,0,197,53,0,1,1,197
"29454",1,0,197,54,1,0,2,197
"29455",1,0,197,55,1,0,2,197
"29456",1,0,197,56,0,1,2,197
"29457",1,0,197,57,0,1,2,197
"29458",1,0,197,58,1,0,2,197
"29459",1,0,197,59,1,0,2,197
"29460",1,0,197,60,1,0,2,197
"29461",1,0,197,61,0,1,1,197
"29462",1,0,197,62,0,1,2,197
"29463",1,0,197,63,0,1,2,197
"29464",1,0,197,64,0,1,2,197
"29465",1,0,197,65,0,1,2,197
"29466",1,0,197,66,0,1,2,197
"29467",1,0,197,67,0,1,2,197
"29468",1,0,197,68,0,1,2,197
"29469",1,0,197,69,0,1,2,197
"29470",1,0,197,70,0,1,2,197
"29471",1,0,197,71,0,1,2,197
"29472",1,0,197,72,0,1,2,197
"29473",1,0,197,73,1,0,2,197
"29474",1,0,197,74,0,1,2,197
"29475",1,0,197,75,0,1,2,197
"29476",1,0,197,76,0,1,2,197
"29477",1,0,197,77,1,0,2,197
"29478",1,0,197,78,1,0,2,197
"29479",1,0,197,79,1,0,2,197
"29480",1,0,197,80,1,0,2,197
"29481",1,0,197,81,1,0,2,197
"29482",1,0,197,82,1,0,1,197
"29483",1,0,197,83,1,0,1,197
"29484",1,0,197,84,0,1,1,197
"29485",1,0,197,85,1,0,1,197
"29486",1,0,197,86,1,0,1,197
"29487",1,0,197,87,1,0,1,197
"29488",1,0,197,88,1,0,1,197
"29489",1,0,197,89,1,0,1,197
"29490",1,0,197,90,1,0,1,197
"29491",1,0,197,91,0,1,1,197
"29492",1,0,197,92,0,1,1,197
"29493",1,0,197,93,0,1,1,197
"29494",1,0,197,94,0,1,1,197
"29495",1,0,197,95,0,1,1,197
"29496",1,0,197,96,0,1,2,197
"29497",1,0,197,97,0,1,2,197
"29498",1,0,197,98,1,0,2,197
"29499",1,0,197,99,0,1,1,197
"29500",1,0,197,100,0,1,2,197
"29501",1,0,197,101,0,1,2,197
"29502",1,0,197,102,0,1,2,197
"29503",1,0,197,103,0,1,2,197
"29504",1,0,197,104,0,1,2,197
"29505",1,0,197,105,1,0,2,197
"29506",1,0,197,106,1,0,2,197
"29507",1,0,197,107,1,0,2,197
"29508",1,0,197,108,0,1,2,197
"29509",1,0,197,109,1,0,1,197
"29510",1,0,197,110,1,0,1,197
"29511",1,0,197,111,1,0,1,197
"29512",1,0,197,112,0,1,1,197
"29513",1,0,197,113,1,0,2,197
"29514",1,0,197,114,1,0,1,197
"29515",1,0,197,115,0,1,1,197
"29516",1,0,197,116,0,1,1,197
"29517",1,0,197,117,1,0,1,197
"29518",1,0,197,118,1,0,2,197
"29519",1,0,197,119,1,0,2,197
"29520",1,0,197,120,0,1,2,197
"29521",1,0,197,121,0,1,2,197
"29522",1,0,197,122,0,1,2,197
"29523",1,0,197,123,0,1,2,197
"29524",1,0,197,124,0,1,2,197
"29525",1,0,197,125,0,1,2,197
"29526",1,0,197,126,0,1,1,197
"29527",1,0,197,127,0,1,2,197
"29528",1,0,197,128,1,0,2,197
"29529",1,0,197,129,0,1,2,197
"29530",1,0,197,130,0,1,2,197
"29531",1,0,197,131,0,1,2,197
"29532",1,0,197,132,0,1,2,197
"29533",1,0,197,133,1,0,2,197
"29534",1,0,197,134,0,1,2,197
"29535",1,0,197,135,0,1,2,197
"29536",1,0,197,136,1,0,2,197
"29537",1,0,197,137,1,0,2,197
"29538",1,0,197,138,1,0,1,197
"29539",1,0,197,139,0,1,1,197
"29540",1,0,197,140,1,0,1,197
"29541",1,0,197,141,1,0,2,197
"29542",1,0,197,142,1,0,1,197
"29543",1,0,197,143,0,1,1,197
"29544",1,0,197,144,1,0,1,197
"29545",1,0,197,145,0,1,1,197
"29546",1,0,197,146,1,0,1,197
"29547",1,0,197,147,1,0,1,197
"29548",1,0,197,148,1,0,1,197
"29549",1,0,197,149,1,0,1,197
"29550",1,0,197,150,1,0,1,197
"29551",1,0,198,1,0,1,2,198
"29552",1,0,198,2,0,1,2,198
"29553",1,0,198,3,1,0,1,198
"29554",1,0,198,4,0,1,2,198
"29555",1,0,198,5,0,1,1,198
"29556",1,0,198,6,1,0,2,198
"29557",1,0,198,7,0,1,2,198
"29558",1,0,198,8,0,1,2,198
"29559",1,0,198,9,0,1,2,198
"29560",1,0,198,10,0,1,2,198
"29561",1,0,198,11,1,0,2,198
"29562",1,0,198,12,0,1,1,198
"29563",1,0,198,13,0,1,2,198
"29564",1,0,198,14,0,1,2,198
"29565",1,0,198,15,0,1,2,198
"29566",1,0,198,16,1,0,2,198
"29567",1,0,198,17,1,0,2,198
"29568",1,0,198,18,1,0,2,198
"29569",1,0,198,19,1,0,1,198
"29570",1,0,198,20,1,0,2,198
"29571",1,0,198,21,1,0,1,198
"29572",1,0,198,22,1,0,1,198
"29573",1,0,198,23,1,0,1,198
"29574",1,0,198,24,1,0,1,198
"29575",1,0,198,25,1,0,1,198
"29576",1,0,198,26,1,0,1,198
"29577",1,0,198,27,1,0,1,198
"29578",1,0,198,28,1,0,1,198
"29579",1,0,198,29,0,1,1,198
"29580",1,0,198,30,1,0,1,198
"29581",1,0,198,31,0,1,1,198
"29582",1,0,198,32,0,1,1,198
"29583",1,0,198,33,0,1,1,198
"29584",1,0,198,34,0,1,1,198
"29585",1,0,198,35,0,1,1,198
"29586",1,0,198,36,0,1,1,198
"29587",1,0,198,37,0,1,2,198
"29588",1,0,198,38,0,1,2,198
"29589",1,0,198,39,0,1,2,198
"29590",1,0,198,40,0,1,2,198
"29591",1,0,198,41,0,1,2,198
"29592",1,0,198,42,0,1,2,198
"29593",1,0,198,43,0,1,2,198
"29594",1,0,198,44,0,1,2,198
"29595",1,0,198,45,0,1,2,198
"29596",1,0,198,46,1,0,2,198
"29597",1,0,198,47,1,0,2,198
"29598",1,0,198,48,1,0,2,198
"29599",1,0,198,49,1,0,2,198
"29600",1,0,198,50,0,1,1,198
"29601",1,0,198,51,1,0,2,198
"29602",1,0,198,52,0,1,1,198
"29603",1,0,198,53,0,1,2,198
"29604",1,0,198,54,1,0,2,198
"29605",1,0,198,55,1,0,2,198
"29606",1,0,198,56,0,1,1,198
"29607",1,0,198,57,0,1,1,198
"29608",1,0,198,58,1,0,1,198
"29609",1,0,198,59,1,0,1,198
"29610",1,0,198,60,1,0,1,198
"29611",1,0,198,61,0,1,1,198
"29612",1,0,198,62,0,1,1,198
"29613",1,0,198,63,0,1,2,198
"29614",1,0,198,64,0,1,1,198
"29615",1,0,198,65,0,1,2,198
"29616",1,0,198,66,0,1,2,198
"29617",1,0,198,67,0,1,2,198
"29618",1,0,198,68,0,1,2,198
"29619",1,0,198,69,0,1,2,198
"29620",1,0,198,70,0,1,2,198
"29621",1,0,198,71,0,1,2,198
"29622",1,0,198,72,0,1,2,198
"29623",1,0,198,73,1,0,2,198
"29624",1,0,198,74,0,1,2,198
"29625",1,0,198,75,0,1,2,198
"29626",1,0,198,76,0,1,2,198
"29627",1,0,198,77,1,0,2,198
"29628",1,0,198,78,1,0,1,198
"29629",1,0,198,79,1,0,2,198
"29630",1,0,198,80,1,0,2,198
"29631",1,0,198,81,1,0,2,198
"29632",1,0,198,82,1,0,2,198
"29633",1,0,198,83,1,0,1,198
"29634",1,0,198,84,0,1,1,198
"29635",1,0,198,85,1,0,1,198
"29636",1,0,198,86,1,0,1,198
"29637",1,0,198,87,1,0,1,198
"29638",1,0,198,88,1,0,1,198
"29639",1,0,198,89,1,0,1,198
"29640",1,0,198,90,1,0,1,198
"29641",1,0,198,91,0,1,1,198
"29642",1,0,198,92,0,1,1,198
"29643",1,0,198,93,0,1,1,198
"29644",1,0,198,94,0,1,1,198
"29645",1,0,198,95,0,1,2,198
"29646",1,0,198,96,0,1,2,198
"29647",1,0,198,97,0,1,2,198
"29648",1,0,198,98,1,0,2,198
"29649",1,0,198,99,0,1,2,198
"29650",1,0,198,100,0,1,2,198
"29651",1,0,198,101,0,1,2,198
"29652",1,0,198,102,0,1,2,198
"29653",1,0,198,103,0,1,2,198
"29654",1,0,198,104,0,1,1,198
"29655",1,0,198,105,1,0,2,198
"29656",1,0,198,106,1,0,2,198
"29657",1,0,198,107,1,0,2,198
"29658",1,0,198,108,0,1,2,198
"29659",1,0,198,109,1,0,2,198
"29660",1,0,198,110,1,0,2,198
"29661",1,0,198,111,1,0,1,198
"29662",1,0,198,112,0,1,2,198
"29663",1,0,198,113,1,0,2,198
"29664",1,0,198,114,1,0,1,198
"29665",1,0,198,115,0,1,1,198
"29666",1,0,198,116,0,1,1,198
"29667",1,0,198,117,1,0,1,198
"29668",1,0,198,118,1,0,1,198
"29669",1,0,198,119,1,0,1,198
"29670",1,0,198,120,0,1,1,198
"29671",1,0,198,121,0,1,1,198
"29672",1,0,198,122,0,1,1,198
"29673",1,0,198,123,0,1,2,198
"29674",1,0,198,124,0,1,1,198
"29675",1,0,198,125,0,1,1,198
"29676",1,0,198,126,0,1,2,198
"29677",1,0,198,127,0,1,1,198
"29678",1,0,198,128,1,0,2,198
"29679",1,0,198,129,0,1,2,198
"29680",1,0,198,130,0,1,2,198
"29681",1,0,198,131,0,1,2,198
"29682",1,0,198,132,0,1,2,198
"29683",1,0,198,133,1,0,2,198
"29684",1,0,198,134,0,1,1,198
"29685",1,0,198,135,0,1,2,198
"29686",1,0,198,136,1,0,2,198
"29687",1,0,198,137,1,0,2,198
"29688",1,0,198,138,1,0,2,198
"29689",1,0,198,139,0,1,2,198
"29690",1,0,198,140,1,0,2,198
"29691",1,0,198,141,1,0,2,198
"29692",1,0,198,142,1,0,2,198
"29693",1,0,198,143,0,1,2,198
"29694",1,0,198,144,1,0,2,198
"29695",1,0,198,145,0,1,2,198
"29696",1,0,198,146,1,0,2,198
"29697",1,0,198,147,1,0,2,198
"29698",1,0,198,148,1,0,2,198
"29699",1,0,198,149,1,0,2,198
"29700",1,0,198,150,1,0,2,198
"29701",1,0,199,1,0,1,2,199
"29702",1,0,199,2,0,1,2,199
"29703",1,0,199,3,1,0,2,199
"29704",1,0,199,4,0,1,1,199
"29705",1,0,199,5,0,1,1,199
"29706",1,0,199,6,1,0,2,199
"29707",1,0,199,7,0,1,2,199
"29708",1,0,199,8,0,1,2,199
"29709",1,0,199,9,0,1,2,199
"29710",1,0,199,10,0,1,2,199
"29711",1,0,199,11,1,0,2,199
"29712",1,0,199,12,0,1,2,199
"29713",1,0,199,13,0,1,2,199
"29714",1,0,199,14,0,1,2,199
"29715",1,0,199,15,0,1,2,199
"29716",1,0,199,16,1,0,2,199
"29717",1,0,199,17,1,0,2,199
"29718",1,0,199,18,1,0,2,199
"29719",1,0,199,19,1,0,1,199
"29720",1,0,199,20,1,0,1,199
"29721",1,0,199,21,1,0,1,199
"29722",1,0,199,22,1,0,1,199
"29723",1,0,199,23,1,0,1,199
"29724",1,0,199,24,1,0,1,199
"29725",1,0,199,25,1,0,1,199
"29726",1,0,199,26,1,0,1,199
"29727",1,0,199,27,1,0,1,199
"29728",1,0,199,28,1,0,1,199
"29729",1,0,199,29,0,1,1,199
"29730",1,0,199,30,1,0,1,199
"29731",1,0,199,31,0,1,1,199
"29732",1,0,199,32,0,1,2,199
"29733",1,0,199,33,0,1,2,199
"29734",1,0,199,34,0,1,2,199
"29735",1,0,199,35,0,1,2,199
"29736",1,0,199,36,0,1,2,199
"29737",1,0,199,37,0,1,2,199
"29738",1,0,199,38,0,1,2,199
"29739",1,0,199,39,0,1,2,199
"29740",1,0,199,40,0,1,2,199
"29741",1,0,199,41,0,1,2,199
"29742",1,0,199,42,0,1,2,199
"29743",1,0,199,43,0,1,2,199
"29744",1,0,199,44,0,1,2,199
"29745",1,0,199,45,0,1,2,199
"29746",1,0,199,46,1,0,2,199
"29747",1,0,199,47,1,0,2,199
"29748",1,0,199,48,1,0,2,199
"29749",1,0,199,49,1,0,1,199
"29750",1,0,199,50,0,1,1,199
"29751",1,0,199,51,1,0,1,199
"29752",1,0,199,52,0,1,1,199
"29753",1,0,199,53,0,1,2,199
"29754",1,0,199,54,1,0,2,199
"29755",1,0,199,55,1,0,1,199
"29756",1,0,199,56,0,1,1,199
"29757",1,0,199,57,0,1,1,199
"29758",1,0,199,58,1,0,2,199
"29759",1,0,199,59,1,0,1,199
"29760",1,0,199,60,1,0,1,199
"29761",1,0,199,61,0,1,1,199
"29762",1,0,199,62,0,1,1,199
"29763",1,0,199,63,0,1,2,199
"29764",1,0,199,64,0,1,2,199
"29765",1,0,199,65,0,1,2,199
"29766",1,0,199,66,0,1,2,199
"29767",1,0,199,67,0,1,2,199
"29768",1,0,199,68,0,1,2,199
"29769",1,0,199,69,0,1,2,199
"29770",1,0,199,70,0,1,2,199
"29771",1,0,199,71,0,1,2,199
"29772",1,0,199,72,0,1,2,199
"29773",1,0,199,73,1,0,2,199
"29774",1,0,199,74,0,1,1,199
"29775",1,0,199,75,0,1,1,199
"29776",1,0,199,76,0,1,1,199
"29777",1,0,199,77,1,0,2,199
"29778",1,0,199,78,1,0,1,199
"29779",1,0,199,79,1,0,1,199
"29780",1,0,199,80,1,0,1,199
"29781",1,0,199,81,1,0,1,199
"29782",1,0,199,82,1,0,1,199
"29783",1,0,199,83,1,0,1,199
"29784",1,0,199,84,0,1,1,199
"29785",1,0,199,85,1,0,1,199
"29786",1,0,199,86,1,0,1,199
"29787",1,0,199,87,1,0,1,199
"29788",1,0,199,88,1,0,1,199
"29789",1,0,199,89,1,0,1,199
"29790",1,0,199,90,1,0,1,199
"29791",1,0,199,91,0,1,1,199
"29792",1,0,199,92,0,1,2,199
"29793",1,0,199,93,0,1,2,199
"29794",1,0,199,94,0,1,2,199
"29795",1,0,199,95,0,1,2,199
"29796",1,0,199,96,0,1,2,199
"29797",1,0,199,97,0,1,2,199
"29798",1,0,199,98,1,0,2,199
"29799",1,0,199,99,0,1,1,199
"29800",1,0,199,100,0,1,2,199
"29801",1,0,199,101,0,1,2,199
"29802",1,0,199,102,0,1,2,199
"29803",1,0,199,103,0,1,2,199
"29804",1,0,199,104,0,1,2,199
"29805",1,0,199,105,1,0,2,199
"29806",1,0,199,106,1,0,1,199
"29807",1,0,199,107,1,0,1,199
"29808",1,0,199,108,0,1,1,199
"29809",1,0,199,109,1,0,2,199
"29810",1,0,199,110,1,0,1,199
"29811",1,0,199,111,1,0,1,199
"29812",1,0,199,112,0,1,1,199
"29813",1,0,199,113,1,0,1,199
"29814",1,0,199,114,1,0,1,199
"29815",1,0,199,115,0,1,1,199
"29816",1,0,199,116,0,1,1,199
"29817",1,0,199,117,1,0,1,199
"29818",1,0,199,118,1,0,1,199
"29819",1,0,199,119,1,0,1,199
"29820",1,0,199,120,0,1,1,199
"29821",1,0,199,121,0,1,1,199
"29822",1,0,199,122,0,1,1,199
"29823",1,0,199,123,0,1,2,199
"29824",1,0,199,124,0,1,2,199
"29825",1,0,199,125,0,1,2,199
"29826",1,0,199,126,0,1,2,199
"29827",1,0,199,127,0,1,2,199
"29828",1,0,199,128,1,0,2,199
"29829",1,0,199,129,0,1,2,199
"29830",1,0,199,130,0,1,2,199
"29831",1,0,199,131,0,1,2,199
"29832",1,0,199,132,0,1,2,199
"29833",1,0,199,133,1,0,2,199
"29834",1,0,199,134,0,1,2,199
"29835",1,0,199,135,0,1,2,199
"29836",1,0,199,136,1,0,2,199
"29837",1,0,199,137,1,0,2,199
"29838",1,0,199,138,1,0,1,199
"29839",1,0,199,139,0,1,1,199
"29840",1,0,199,140,1,0,1,199
"29841",1,0,199,141,1,0,1,199
"29842",1,0,199,142,1,0,1,199
"29843",1,0,199,143,0,1,1,199
"29844",1,0,199,144,1,0,2,199
"29845",1,0,199,145,0,1,1,199
"29846",1,0,199,146,1,0,1,199
"29847",1,0,199,147,1,0,1,199
"29848",1,0,199,148,1,0,1,199
"29849",1,0,199,149,1,0,1,199
"29850",1,0,199,150,1,0,1,199
"29851",1,0,200,1,0,1,2,200
"29852",1,0,200,2,0,1,2,200
"29853",1,0,200,3,1,0,2,200
"29854",1,0,200,4,0,1,1,200
"29855",1,0,200,5,0,1,2,200
"29856",1,0,200,6,1,0,2,200
"29857",1,0,200,7,0,1,2,200
"29858",1,0,200,8,0,1,2,200
"29859",1,0,200,9,0,1,2,200
"29860",1,0,200,10,0,1,2,200
"29861",1,0,200,11,1,0,2,200
"29862",1,0,200,12,0,1,2,200
"29863",1,0,200,13,0,1,2,200
"29864",1,0,200,14,0,1,2,200
"29865",1,0,200,15,0,1,2,200
"29866",1,0,200,16,1,0,2,200
"29867",1,0,200,17,1,0,1,200
"29868",1,0,200,18,1,0,1,200
"29869",1,0,200,19,1,0,1,200
"29870",1,0,200,20,1,0,1,200
"29871",1,0,200,21,1,0,1,200
"29872",1,0,200,22,1,0,1,200
"29873",1,0,200,23,1,0,1,200
"29874",1,0,200,24,1,0,1,200
"29875",1,0,200,25,1,0,1,200
"29876",1,0,200,26,1,0,1,200
"29877",1,0,200,27,1,0,1,200
"29878",1,0,200,28,1,0,1,200
"29879",1,0,200,29,0,1,1,200
"29880",1,0,200,30,1,0,1,200
"29881",1,0,200,31,0,1,1,200
"29882",1,0,200,32,0,1,1,200
"29883",1,0,200,33,0,1,2,200
"29884",1,0,200,34,0,1,2,200
"29885",1,0,200,35,0,1,2,200
"29886",1,0,200,36,0,1,2,200
"29887",1,0,200,37,0,1,2,200
"29888",1,0,200,38,0,1,2,200
"29889",1,0,200,39,0,1,2,200
"29890",1,0,200,40,0,1,2,200
"29891",1,0,200,41,0,1,2,200
"29892",1,0,200,42,0,1,2,200
"29893",1,0,200,43,0,1,2,200
"29894",1,0,200,44,0,1,2,200
"29895",1,0,200,45,0,1,2,200
"29896",1,0,200,46,1,0,2,200
"29897",1,0,200,47,1,0,2,200
"29898",1,0,200,48,1,0,1,200
"29899",1,0,200,49,1,0,1,200
"29900",1,0,200,50,0,1,1,200
"29901",1,0,200,51,1,0,1,200
"29902",1,0,200,52,0,1,1,200
"29903",1,0,200,53,0,1,1,200
"29904",1,0,200,54,1,0,2,200
"29905",1,0,200,55,1,0,2,200
"29906",1,0,200,56,0,1,2,200
"29907",1,0,200,57,0,1,2,200
"29908",1,0,200,58,1,0,2,200
"29909",1,0,200,59,1,0,2,200
"29910",1,0,200,60,1,0,1,200
"29911",1,0,200,61,0,1,1,200
"29912",1,0,200,62,0,1,2,200
"29913",1,0,200,63,0,1,2,200
"29914",1,0,200,64,0,1,1,200
"29915",1,0,200,65,0,1,2,200
"29916",1,0,200,66,0,1,2,200
"29917",1,0,200,67,0,1,2,200
"29918",1,0,200,68,0,1,2,200
"29919",1,0,200,69,0,1,2,200
"29920",1,0,200,70,0,1,2,200
"29921",1,0,200,71,0,1,2,200
"29922",1,0,200,72,0,1,2,200
"29923",1,0,200,73,1,0,2,200
"29924",1,0,200,74,0,1,2,200
"29925",1,0,200,75,0,1,2,200
"29926",1,0,200,76,0,1,2,200
"29927",1,0,200,77,1,0,2,200
"29928",1,0,200,78,1,0,2,200
"29929",1,0,200,79,1,0,2,200
"29930",1,0,200,80,1,0,1,200
"29931",1,0,200,81,1,0,1,200
"29932",1,0,200,82,1,0,1,200
"29933",1,0,200,83,1,0,1,200
"29934",1,0,200,84,0,1,1,200
"29935",1,0,200,85,1,0,1,200
"29936",1,0,200,86,1,0,1,200
"29937",1,0,200,87,1,0,1,200
"29938",1,0,200,88,1,0,1,200
"29939",1,0,200,89,1,0,1,200
"29940",1,0,200,90,1,0,1,200
"29941",1,0,200,91,0,1,1,200
"29942",1,0,200,92,0,1,1,200
"29943",1,0,200,93,0,1,2,200
"29944",1,0,200,94,0,1,2,200
"29945",1,0,200,95,0,1,2,200
"29946",1,0,200,96,0,1,2,200
"29947",1,0,200,97,0,1,2,200
"29948",1,0,200,98,1,0,2,200
"29949",1,0,200,99,0,1,1,200
"29950",1,0,200,100,0,1,2,200
"29951",1,0,200,101,0,1,2,200
"29952",1,0,200,102,0,1,2,200
"29953",1,0,200,103,0,1,2,200
"29954",1,0,200,104,0,1,2,200
"29955",1,0,200,105,1,0,2,200
"29956",1,0,200,106,1,0,1,200
"29957",1,0,200,107,1,0,1,200
"29958",1,0,200,108,0,1,1,200
"29959",1,0,200,109,1,0,2,200
"29960",1,0,200,110,1,0,1,200
"29961",1,0,200,111,1,0,1,200
"29962",1,0,200,112,0,1,1,200
"29963",1,0,200,113,1,0,2,200
"29964",1,0,200,114,1,0,1,200
"29965",1,0,200,115,0,1,1,200
"29966",1,0,200,116,0,1,1,200
"29967",1,0,200,117,1,0,2,200
"29968",1,0,200,118,1,0,2,200
"29969",1,0,200,119,1,0,2,200
"29970",1,0,200,120,0,1,2,200
"29971",1,0,200,121,0,1,2,200
"29972",1,0,200,122,0,1,2,200
"29973",1,0,200,123,0,1,2,200
"29974",1,0,200,124,0,1,2,200
"29975",1,0,200,125,0,1,2,200
"29976",1,0,200,126,0,1,2,200
"29977",1,0,200,127,0,1,2,200
"29978",1,0,200,128,1,0,2,200
"29979",1,0,200,129,0,1,2,200
"29980",1,0,200,130,0,1,2,200
"29981",1,0,200,131,0,1,2,200
"29982",1,0,200,132,0,1,2,200
"29983",1,0,200,133,1,0,2,200
"29984",1,0,200,134,0,1,2,200
"29985",1,0,200,135,0,1,2,200
"29986",1,0,200,136,1,0,2,200
"29987",1,0,200,137,1,0,1,200
"29988",1,0,200,138,1,0,1,200
"29989",1,0,200,139,0,1,1,200
"29990",1,0,200,140,1,0,2,200
"29991",1,0,200,141,1,0,1,200
"29992",1,0,200,142,1,0,1,200
"29993",1,0,200,143,0,1,1,200
"29994",1,0,200,144,1,0,2,200
"29995",1,0,200,145,0,1,1,200
"29996",1,0,200,146,1,0,1,200
"29997",1,0,200,147,1,0,1,200
"29998",1,0,200,148,1,0,1,200
"29999",1,0,200,149,1,0,1,200
"30000",1,0,200,150,1,0,1,200
"30001",1,0,201,1,0,1,1,201
"30002",1,0,201,2,0,1,1,201
"30003",1,0,201,3,1,0,1,201
"30004",1,0,201,4,0,1,1,201
"30005",1,0,201,5,0,1,1,201
"30006",1,0,201,6,1,0,2,201
"30007",1,0,201,7,0,1,1,201
"30008",1,0,201,8,0,1,1,201
"30009",1,0,201,9,0,1,2,201
"30010",1,0,201,10,0,1,2,201
"30011",1,0,201,11,1,0,2,201
"30012",1,0,201,12,0,1,2,201
"30013",1,0,201,13,0,1,2,201
"30014",1,0,201,14,0,1,2,201
"30015",1,0,201,15,0,1,2,201
"30016",1,0,201,16,1,0,2,201
"30017",1,0,201,17,1,0,2,201
"30018",1,0,201,18,1,0,2,201
"30019",1,0,201,19,1,0,2,201
"30020",1,0,201,20,1,0,1,201
"30021",1,0,201,21,1,0,1,201
"30022",1,0,201,22,1,0,1,201
"30023",1,0,201,23,1,0,1,201
"30024",1,0,201,24,1,0,1,201
"30025",1,0,201,25,1,0,1,201
"30026",1,0,201,26,1,0,1,201
"30027",1,0,201,27,1,0,1,201
"30028",1,0,201,28,1,0,1,201
"30029",1,0,201,29,0,1,1,201
"30030",1,0,201,30,1,0,1,201
"30031",1,0,201,31,0,1,1,201
"30032",1,0,201,32,0,1,1,201
"30033",1,0,201,33,0,1,1,201
"30034",1,0,201,34,0,1,2,201
"30035",1,0,201,35,0,1,2,201
"30036",1,0,201,36,0,1,2,201
"30037",1,0,201,37,0,1,2,201
"30038",1,0,201,38,0,1,2,201
"30039",1,0,201,39,0,1,2,201
"30040",1,0,201,40,0,1,2,201
"30041",1,0,201,41,0,1,2,201
"30042",1,0,201,42,0,1,2,201
"30043",1,0,201,43,0,1,2,201
"30044",1,0,201,44,0,1,2,201
"30045",1,0,201,45,0,1,2,201
"30046",1,0,201,46,1,0,2,201
"30047",1,0,201,47,1,0,2,201
"30048",1,0,201,48,1,0,2,201
"30049",1,0,201,49,1,0,2,201
"30050",1,0,201,50,0,1,2,201
"30051",1,0,201,51,1,0,2,201
"30052",1,0,201,52,0,1,2,201
"30053",1,0,201,53,0,1,2,201
"30054",1,0,201,54,1,0,2,201
"30055",1,0,201,55,1,0,2,201
"30056",1,0,201,56,0,1,1,201
"30057",1,0,201,57,0,1,1,201
"30058",1,0,201,58,1,0,2,201
"30059",1,0,201,59,1,0,2,201
"30060",1,0,201,60,1,0,1,201
"30061",1,0,201,61,0,1,1,201
"30062",1,0,201,62,0,1,2,201
"30063",1,0,201,63,0,1,2,201
